kommune_kode,kommune_navn,indicator_id,ratio,raw_value,unit,data_year,source,category,dimension,reference
630,Vejle,mentalt_helbred,104.8,15.2,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
101,København,mentalt_helbred,84.73,18.8,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
730,Randers,mentalt_helbred,92.08,17.3,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
760,Ringkøbing-Skjern,mentalt_helbred,142.23,11.2,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
430,Faaborg-Midtfyn,mentalt_helbred,105.49,15.1,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
320,Faxe,mentalt_helbred,93.15,17.1,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
169,Høje-Taastrup,mentalt_helbred,94.82,16.8,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
573,Varde,mentalt_helbred,132.74,12.0,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
621,Kolding,mentalt_helbred,101.46,15.7,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
420,Assens,mentalt_helbred,115.43,13.8,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
580,Aabenraa,mentalt_helbred,111.39,14.3,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
787,Thisted,mentalt_helbred,132.74,12.0,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
756,Ikast-Brande,mentalt_helbred,116.27,13.7,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
461,Odense,mentalt_helbred,93.7,17.0,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
779,Skive,mentalt_helbred,102.77,15.5,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
450,Nyborg,mentalt_helbred,115.43,13.8,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
846,Mariagerfjord,mentalt_helbred,112.18,14.2,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
820,Vesthimmerlands,mentalt_helbred,102.11,15.6,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
540,Sønderborg,mentalt_helbred,112.97,14.1,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
400,Bornholm,mentalt_helbred,114.6,13.9,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
510,Haderslev,mentalt_helbred,103.44,15.4,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
671,Struer,mentalt_helbred,108.36,14.7,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
665,Lemvig,mentalt_helbred,123.48,12.9,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
707,Norddjurs,mentalt_helbred,107.63,14.8,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
330,Slagelse,mentalt_helbred,87.05,18.3,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
306,Odsherred,mentalt_helbred,121.6,13.1,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
575,Vejen,mentalt_helbred,102.77,15.5,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
376,Guldborgsund,mentalt_helbred,98.33,16.2,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
849,Jammerbugt,mentalt_helbred,105.49,15.1,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
326,Kalundborg,mentalt_helbred,89.49,17.8,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
390,Vordingborg,mentalt_helbred,87.05,18.3,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
550,Tønder,mentalt_helbred,117.99,13.5,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
360,Lolland,mentalt_helbred,91.55,17.4,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
741,Samsø,mentalt_helbred,122.53,13.0,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
482,Langeland,mentalt_helbred,106.91,14.9,%,2025,Sundhedsprofilen 2025,social,sundhed,15.9293
201,Allerød,hospital_long,107.82,7.42,%,2025,DST SBR01,social,sundhed,8.0
153,Brøndby,hospital_long,86.86,9.21,%,2025,DST SBR01,social,sundhed,8.0
175,Rødovre,hospital_long,93.02,8.6,%,2025,DST SBR01,social,sundhed,8.0
155,Dragør,hospital_long,91.43,8.75,%,2025,DST SBR01,social,sundhed,8.0
190,Furesø,hospital_long,102.17,7.83,%,2025,DST SBR01,social,sundhed,8.0
167,Hvidovre,hospital_long,93.57,8.55,%,2025,DST SBR01,social,sundhed,8.0
230,Rudersdal,hospital_long,101.91,7.85,%,2025,DST SBR01,social,sundhed,8.0
746,Skanderborg,hospital_long,121.58,6.58,%,2025,DST SBR01,social,sundhed,8.0
269,Solrød,hospital_long,99.5,8.04,%,2025,DST SBR01,social,sundhed,8.0
265,Roskilde,hospital_long,102.56,7.8,%,2025,DST SBR01,social,sundhed,8.0
240,Egedal,hospital_long,96.27,8.31,%,2025,DST SBR01,social,sundhed,8.0
151,Ballerup,hospital_long,93.13,8.59,%,2025,DST SBR01,social,sundhed,8.0
223,Hørsholm,hospital_long,99.13,8.07,%,2025,DST SBR01,social,sundhed,8.0
185,Tårnby,hospital_long,95.92,8.34,%,2025,DST SBR01,social,sundhed,8.0
157,Gentofte,hospital_long,105.96,7.55,%,2025,DST SBR01,social,sundhed,8.0
350,Lejre,hospital_long,99.88,8.01,%,2025,DST SBR01,social,sundhed,8.0
163,Herlev,hospital_long,94.12,8.5,%,2025,DST SBR01,social,sundhed,8.0
173,Lyngby-Taarbæk,hospital_long,113.48,7.05,%,2025,DST SBR01,social,sundhed,8.0
210,Fredensborg,hospital_long,97.09,8.24,%,2025,DST SBR01,social,sundhed,8.0
183,Ishøj,hospital_long,89.09,8.98,%,2025,DST SBR01,social,sundhed,8.0
710,Favrskov,hospital_long,115.44,6.93,%,2025,DST SBR01,social,sundhed,8.0
530,Billund,hospital_long,103.9,7.7,%,2025,DST SBR01,social,sundhed,8.0
840,Rebild,hospital_long,101.27,7.9,%,2025,DST SBR01,social,sundhed,8.0
187,Vallensbæk,hospital_long,98.04,8.16,%,2025,DST SBR01,social,sundhed,8.0
253,Greve,hospital_long,99.38,8.05,%,2025,DST SBR01,social,sundhed,8.0
147,Frederiksberg,hospital_long,99.01,8.08,%,2025,DST SBR01,social,sundhed,8.0
259,Køge,hospital_long,94.56,8.46,%,2025,DST SBR01,social,sundhed,8.0
159,Gladsaxe,hospital_long,102.04,7.84,%,2025,DST SBR01,social,sundhed,8.0
217,Helsingør,hospital_long,90.91,8.8,%,2025,DST SBR01,social,sundhed,8.0
250,Frederikssund,hospital_long,92.59,8.64,%,2025,DST SBR01,social,sundhed,8.0
661,Holstebro,hospital_long,104.3,7.67,%,2025,DST SBR01,social,sundhed,8.0
825,Læsø,hospital_long,74.01,10.81,%,2025,DST SBR01,social,sundhed,8.0
657,Herning,hospital_long,107.1,7.47,%,2025,DST SBR01,social,sundhed,8.0
260,Halsnæs,hospital_long,86.86,9.21,%,2025,DST SBR01,social,sundhed,8.0
773,Morsø,hospital_long,91.43,8.75,%,2025,DST SBR01,social,sundhed,8.0
219,Hillerød,hospital_long,94.34,8.48,%,2025,DST SBR01,social,sundhed,8.0
340,Sorø,hospital_long,88.11,9.08,%,2025,DST SBR01,social,sundhed,8.0
492,Ærø,hospital_long,77.67,10.3,%,2025,DST SBR01,social,sundhed,8.0
561,Esbjerg,hospital_long,96.85,8.26,%,2025,DST SBR01,social,sundhed,8.0
740,Silkeborg,hospital_long,103.49,7.73,%,2025,DST SBR01,social,sundhed,8.0
615,Horsens,hospital_long,107.53,7.44,%,2025,DST SBR01,social,sundhed,8.0
563,Fanø,hospital_long,95.58,8.37,%,2025,DST SBR01,social,sundhed,8.0
316,Holbæk,hospital_long,93.68,8.54,%,2025,DST SBR01,social,sundhed,8.0
766,Hedensted,hospital_long,106.38,7.52,%,2025,DST SBR01,social,sundhed,8.0
607,Fredericia,hospital_long,97.92,8.17,%,2025,DST SBR01,social,sundhed,8.0
410,Middelfart,hospital_long,97.09,8.24,%,2025,DST SBR01,social,sundhed,8.0
329,Ringsted,hospital_long,97.44,8.21,%,2025,DST SBR01,social,sundhed,8.0
370,Næstved,hospital_long,89.99,8.89,%,2025,DST SBR01,social,sundhed,8.0
851,Aalborg,hospital_long,103.9,7.7,%,2025,DST SBR01,social,sundhed,8.0
810,Brønderslev,hospital_long,94.23,8.49,%,2025,DST SBR01,social,sundhed,8.0
727,Odder,hospital_long,110.34,7.25,%,2025,DST SBR01,social,sundhed,8.0
336,Stevns,hospital_long,90.09,8.88,%,2025,DST SBR01,social,sundhed,8.0
751,Aarhus,hospital_long,124.03,6.45,%,2025,DST SBR01,social,sundhed,8.0
813,Frederikshavn,hospital_long,88.2,9.07,%,2025,DST SBR01,social,sundhed,8.0
161,Glostrup,hospital_long,88.3,9.06,%,2025,DST SBR01,social,sundhed,8.0
270,Gribskov,hospital_long,86.77,9.22,%,2025,DST SBR01,social,sundhed,8.0
860,Hjørring,hospital_long,91.85,8.71,%,2025,DST SBR01,social,sundhed,8.0
165,Albertslund,hospital_long,88.89,9.0,%,2025,DST SBR01,social,sundhed,8.0
479,Svendborg,hospital_long,101.27,7.9,%,2025,DST SBR01,social,sundhed,8.0
791,Viborg,hospital_long,96.15,8.32,%,2025,DST SBR01,social,sundhed,8.0
480,Nordfyns,hospital_long,102.04,7.84,%,2025,DST SBR01,social,sundhed,8.0
706,Syddjurs,hospital_long,110.04,7.27,%,2025,DST SBR01,social,sundhed,8.0
440,Kerteminde,hospital_long,98.77,8.1,%,2025,DST SBR01,social,sundhed,8.0
630,Vejle,hospital_long,103.23,7.75,%,2025,DST SBR01,social,sundhed,8.0
101,København,hospital_long,110.34,7.25,%,2025,DST SBR01,social,sundhed,8.0
730,Randers,hospital_long,102.17,7.83,%,2025,DST SBR01,social,sundhed,8.0
760,Ringkøbing-Skjern,hospital_long,106.52,7.51,%,2025,DST SBR01,social,sundhed,8.0
430,Faaborg-Midtfyn,hospital_long,105.4,7.59,%,2025,DST SBR01,social,sundhed,8.0
320,Faxe,hospital_long,90.5,8.84,%,2025,DST SBR01,social,sundhed,8.0
169,Høje-Taastrup,hospital_long,91.64,8.73,%,2025,DST SBR01,social,sundhed,8.0
573,Varde,hospital_long,101.27,7.9,%,2025,DST SBR01,social,sundhed,8.0
621,Kolding,hospital_long,106.24,7.53,%,2025,DST SBR01,social,sundhed,8.0
420,Assens,hospital_long,99.01,8.08,%,2025,DST SBR01,social,sundhed,8.0
580,Aabenraa,hospital_long,92.27,8.67,%,2025,DST SBR01,social,sundhed,8.0
787,Thisted,hospital_long,90.81,8.81,%,2025,DST SBR01,social,sundhed,8.0
756,Ikast-Brande,hospital_long,104.99,7.62,%,2025,DST SBR01,social,sundhed,8.0
461,Odense,hospital_long,112.99,7.08,%,2025,DST SBR01,social,sundhed,8.0
779,Skive,hospital_long,92.81,8.62,%,2025,DST SBR01,social,sundhed,8.0
450,Nyborg,hospital_long,99.01,8.08,%,2025,DST SBR01,social,sundhed,8.0
846,Mariagerfjord,hospital_long,90.4,8.85,%,2025,DST SBR01,social,sundhed,8.0
820,Vesthimmerlands,hospital_long,91.01,8.79,%,2025,DST SBR01,social,sundhed,8.0
540,Sønderborg,hospital_long,92.27,8.67,%,2025,DST SBR01,social,sundhed,8.0
400,Bornholm,hospital_long,78.97,10.13,%,2025,DST SBR01,social,sundhed,8.0
510,Haderslev,hospital_long,92.49,8.65,%,2025,DST SBR01,social,sundhed,8.0
671,Struer,hospital_long,96.74,8.27,%,2025,DST SBR01,social,sundhed,8.0
665,Lemvig,hospital_long,94.23,8.49,%,2025,DST SBR01,social,sundhed,8.0
707,Norddjurs,hospital_long,99.26,8.06,%,2025,DST SBR01,social,sundhed,8.0
330,Slagelse,hospital_long,83.07,9.63,%,2025,DST SBR01,social,sundhed,8.0
306,Odsherred,hospital_long,77.59,10.31,%,2025,DST SBR01,social,sundhed,8.0
575,Vejen,hospital_long,102.3,7.82,%,2025,DST SBR01,social,sundhed,8.0
376,Guldborgsund,hospital_long,75.83,10.55,%,2025,DST SBR01,social,sundhed,8.0
849,Jammerbugt,hospital_long,87.91,9.1,%,2025,DST SBR01,social,sundhed,8.0
326,Kalundborg,hospital_long,87.82,9.11,%,2025,DST SBR01,social,sundhed,8.0
390,Vordingborg,hospital_long,78.43,10.2,%,2025,DST SBR01,social,sundhed,8.0
550,Tønder,hospital_long,91.53,8.74,%,2025,DST SBR01,social,sundhed,8.0
360,Lolland,hospital_long,74.14,10.79,%,2025,DST SBR01,social,sundhed,8.0
741,Samsø,hospital_long,72.73,11.0,%,2025,DST SBR01,social,sundhed,8.0
482,Langeland,hospital_long,85.84,9.32,%,2025,DST SBR01,social,sundhed,8.0
201,Allerød,hjemsyg,150.0,15.96,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
153,Brøndby,hjemsyg,120.39,21.09,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
175,Rødovre,hjemsyg,115.41,22.0,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
155,Dragør,hjemsyg,95.31,26.64,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
190,Furesø,hjemsyg,139.74,18.17,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
167,Hvidovre,hjemsyg,128.62,19.74,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
230,Rudersdal,hjemsyg,122.95,20.65,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
746,Skanderborg,hjemsyg,119.54,21.24,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
269,Solrød,hjemsyg,122.89,20.66,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
265,Roskilde,hjemsyg,112.44,22.58,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
240,Egedal,hjemsyg,119.15,21.31,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
151,Ballerup,hjemsyg,91.13,27.86,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
223,Hørsholm,hjemsyg,86.36,29.4,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
185,Tårnby,hjemsyg,112.79,22.51,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
157,Gentofte,hjemsyg,150.0,16.49,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
350,Lejre,hjemsyg,116.68,21.76,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
163,Herlev,hjemsyg,129.41,19.62,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
173,Lyngby-Taarbæk,hjemsyg,135.78,18.7,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
210,Fredensborg,hjemsyg,124.71,20.36,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
183,Ishøj,hjemsyg,125.26,20.27,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
710,Favrskov,hjemsyg,118.7,21.39,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
530,Billund,hjemsyg,73.38,34.6,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
840,Rebild,hjemsyg,71.89,35.32,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
187,Vallensbæk,hjemsyg,122.42,20.74,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
253,Greve,hjemsyg,97.35,26.08,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
147,Frederiksberg,hjemsyg,143.12,17.74,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
259,Køge,hjemsyg,109.11,23.27,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
159,Gladsaxe,hjemsyg,118.31,21.46,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
217,Helsingør,hjemsyg,95.56,26.57,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
250,Frederikssund,hjemsyg,87.46,29.03,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
661,Holstebro,hjemsyg,89.75,28.29,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
825,Læsø,hjemsyg,42.37,59.92,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
657,Herning,hjemsyg,79.1,32.1,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
260,Halsnæs,hjemsyg,87.76,28.93,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
773,Morsø,hjemsyg,67.06,37.86,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
219,Hillerød,hjemsyg,134.69,18.85,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
340,Sorø,hjemsyg,107.31,23.66,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
492,Ærø,hjemsyg,63.27,40.13,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
561,Esbjerg,hjemsyg,78.83,32.21,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
740,Silkeborg,hjemsyg,104.23,24.36,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
615,Horsens,hjemsyg,92.46,27.46,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
563,Fanø,hjemsyg,57.26,44.34,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
316,Holbæk,hjemsyg,84.02,30.22,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
766,Hedensted,hjemsyg,85.57,29.67,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
607,Fredericia,hjemsyg,81.85,31.02,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
410,Middelfart,hjemsyg,80.48,31.55,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
329,Ringsted,hjemsyg,112.2,22.63,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
370,Næstved,hjemsyg,102.21,24.84,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
851,Aalborg,hjemsyg,100.87,25.17,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
810,Brønderslev,hjemsyg,85.26,29.78,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
727,Odder,hjemsyg,88.75,28.61,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
336,Stevns,hjemsyg,71.7,35.41,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
751,Aarhus,hjemsyg,150.0,14.95,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
813,Frederikshavn,hjemsyg,67.54,37.59,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
161,Glostrup,hjemsyg,113.96,22.28,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
270,Gribskov,hjemsyg,106.01,23.95,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
860,Hjørring,hjemsyg,76.34,33.26,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
165,Albertslund,hjemsyg,101.97,24.9,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
479,Svendborg,hjemsyg,80.86,31.4,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
791,Viborg,hjemsyg,78.83,32.21,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
480,Nordfyns,hjemsyg,73.32,34.63,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
706,Syddjurs,hjemsyg,90.39,28.09,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
440,Kerteminde,hjemsyg,85.03,29.86,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
630,Vejle,hjemsyg,90.94,27.92,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
101,København,hjemsyg,150.0,10.92,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
730,Randers,hjemsyg,99.06,25.63,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
760,Ringkøbing-Skjern,hjemsyg,98.95,25.66,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
430,Faaborg-Midtfyn,hjemsyg,77.72,32.67,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
320,Faxe,hjemsyg,79.37,31.99,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
169,Høje-Taastrup,hjemsyg,131.21,19.35,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
573,Varde,hjemsyg,75.52,33.62,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
621,Kolding,hjemsyg,96.54,26.3,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
420,Assens,hjemsyg,82.41,30.81,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
580,Aabenraa,hjemsyg,74.09,34.27,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
787,Thisted,hjemsyg,62.28,40.77,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
756,Ikast-Brande,hjemsyg,103.3,24.58,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
461,Odense,hjemsyg,99.73,25.46,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
779,Skive,hjemsyg,81.51,31.15,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
450,Nyborg,hjemsyg,63.14,40.21,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
846,Mariagerfjord,hjemsyg,63.44,40.02,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
820,Vesthimmerlands,hjemsyg,61.57,41.24,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
540,Sønderborg,hjemsyg,63.29,40.12,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
400,Bornholm,hjemsyg,60.32,42.09,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
510,Haderslev,hjemsyg,80.81,31.42,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
671,Struer,hjemsyg,63.57,39.94,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
665,Lemvig,hjemsyg,60.5,41.97,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
707,Norddjurs,hjemsyg,65.86,38.55,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
330,Slagelse,hjemsyg,79.72,31.85,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
306,Odsherred,hjemsyg,53.98,47.04,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
575,Vejen,hjemsyg,83.8,30.3,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
376,Guldborgsund,hjemsyg,74.96,33.87,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
849,Jammerbugt,hjemsyg,84.02,30.22,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
326,Kalundborg,hjemsyg,71.5,35.51,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
390,Vordingborg,hjemsyg,64.31,39.48,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
550,Tønder,hjemsyg,58.27,43.57,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
360,Lolland,hjemsyg,72.46,35.04,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
741,Samsø,hjemsyg,47.12,53.88,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
482,Langeland,hjemsyg,46.41,54.71,pr. 1.000 indb.,2025,DST HJEMSYG,social,sundhed,25.39
201,Allerød,wellbeing,103.41,3.7,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
153,Brøndby,wellbeing,99.5,3.56,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
175,Rødovre,wellbeing,100.06,3.58,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
155,Dragør,wellbeing,103.41,3.7,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
190,Furesø,wellbeing,102.85,3.68,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
167,Hvidovre,wellbeing,100.62,3.6,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
230,Rudersdal,wellbeing,102.85,3.68,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
746,Skanderborg,wellbeing,102.29,3.66,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
269,Solrød,wellbeing,101.74,3.64,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
265,Roskilde,wellbeing,99.5,3.56,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
240,Egedal,wellbeing,97.82,3.5,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
151,Ballerup,wellbeing,100.62,3.6,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
223,Hørsholm,wellbeing,103.97,3.72,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
185,Tårnby,wellbeing,99.5,3.56,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
350,Lejre,wellbeing,98.38,3.52,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
163,Herlev,wellbeing,97.82,3.5,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
173,Lyngby-Taarbæk,wellbeing,103.97,3.72,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
210,Fredensborg,wellbeing,100.06,3.58,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
183,Ishøj,wellbeing,100.06,3.58,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
710,Favrskov,wellbeing,101.18,3.62,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
530,Billund,wellbeing,97.26,3.48,score (1-5),2026,UVM GS/TRIV/TRIVIND,social,uddannelse,3.577895
