kommune_kode,indicator_id,aar,raw_value
350,svaer_overvaegt,2021,18.6
350,svaer_overvaegt,2025,17.4
360,svaer_overvaegt,2010,19.1
360,svaer_overvaegt,2013,18.1
360,svaer_overvaegt,2017,24.0
360,svaer_overvaegt,2021,24.7
360,svaer_overvaegt,2025,25.7
370,svaer_overvaegt,2010,14.7
370,svaer_overvaegt,2013,17.1
370,svaer_overvaegt,2017,21.5
370,svaer_overvaegt,2021,24.5
370,svaer_overvaegt,2025,21.5
376,svaer_overvaegt,2010,18.0
376,svaer_overvaegt,2013,19.3
376,svaer_overvaegt,2017,21.2
376,svaer_overvaegt,2021,25.9
376,svaer_overvaegt,2025,24.0
390,svaer_overvaegt,2010,17.0
390,svaer_overvaegt,2013,17.1
390,svaer_overvaegt,2017,23.5
390,svaer_overvaegt,2021,23.7
390,svaer_overvaegt,2025,22.8
400,svaer_overvaegt,2010,15.5
400,svaer_overvaegt,2013,14.6
400,svaer_overvaegt,2017,17.5
400,svaer_overvaegt,2021,19.7
400,svaer_overvaegt,2025,19.7
410,svaer_overvaegt,2010,14.8
410,svaer_overvaegt,2013,15.8
410,svaer_overvaegt,2017,18.9
410,svaer_overvaegt,2021,21.0
410,svaer_overvaegt,2025,20.2
420,svaer_overvaegt,2010,16.8
420,svaer_overvaegt,2013,17.2
420,svaer_overvaegt,2017,18.3
420,svaer_overvaegt,2021,23.3
420,svaer_overvaegt,2025,24.4
430,svaer_overvaegt,2010,15.7
430,svaer_overvaegt,2013,17.2
430,svaer_overvaegt,2017,18.1
430,svaer_overvaegt,2021,22.9
430,svaer_overvaegt,2025,21.9
440,svaer_overvaegt,2010,15.2
440,svaer_overvaegt,2013,16.0
440,svaer_overvaegt,2017,20.6
440,svaer_overvaegt,2021,19.7
440,svaer_overvaegt,2025,22.5
450,svaer_overvaegt,2010,15.5
450,svaer_overvaegt,2013,14.0
450,svaer_overvaegt,2017,19.9
450,svaer_overvaegt,2021,21.6
450,svaer_overvaegt,2025,21.8
461,svaer_overvaegt,2010,11.8
461,svaer_overvaegt,2013,13.9
461,svaer_overvaegt,2017,15.6
461,svaer_overvaegt,2021,16.3
461,svaer_overvaegt,2025,15.9
479,svaer_overvaegt,2010,12.0
479,svaer_overvaegt,2013,13.2
479,svaer_overvaegt,2017,16.9
479,svaer_overvaegt,2021,17.6
479,svaer_overvaegt,2025,17.8
480,svaer_overvaegt,2010,15.5
480,svaer_overvaegt,2013,17.4
480,svaer_overvaegt,2017,23.5
480,svaer_overvaegt,2021,25.5
480,svaer_overvaegt,2025,25.6
482,svaer_overvaegt,2010,19.8
482,svaer_overvaegt,2013,19.2
482,svaer_overvaegt,2017,22.3
482,svaer_overvaegt,2021,25.5
482,svaer_overvaegt,2025,24.8
492,svaer_overvaegt,2010,13.9
492,svaer_overvaegt,2013,18.2
492,svaer_overvaegt,2017,18.0
492,svaer_overvaegt,2021,22.3
492,svaer_overvaegt,2025,18.7
510,svaer_overvaegt,2010,14.7
510,svaer_overvaegt,2013,15.1
510,svaer_overvaegt,2017,19.9
510,svaer_overvaegt,2021,22.4
510,svaer_overvaegt,2025,22.4
530,svaer_overvaegt,2010,15.6
530,svaer_overvaegt,2013,13.7
530,svaer_overvaegt,2017,22.2
530,svaer_overvaegt,2021,21.4
530,svaer_overvaegt,2025,24.3
540,svaer_overvaegt,2010,15.4
540,svaer_overvaegt,2013,17.6
540,svaer_overvaegt,2017,20.4
540,svaer_overvaegt,2021,21.3
540,svaer_overvaegt,2025,20.2
550,svaer_overvaegt,2010,15.8
550,svaer_overvaegt,2013,17.4
550,svaer_overvaegt,2017,21.5
550,svaer_overvaegt,2021,24.5
550,svaer_overvaegt,2025,24.0
561,svaer_overvaegt,2010,14.8
561,svaer_overvaegt,2013,15.3
561,svaer_overvaegt,2017,18.9
561,svaer_overvaegt,2021,20.8
561,svaer_overvaegt,2025,20.2
563,svaer_overvaegt,2010,14.4
563,svaer_overvaegt,2013,13.0
563,svaer_overvaegt,2017,15.7
563,svaer_overvaegt,2021,18.9
563,svaer_overvaegt,2025,17.0
573,svaer_overvaegt,2010,14.5
573,svaer_overvaegt,2013,16.0
573,svaer_overvaegt,2017,20.7
573,svaer_overvaegt,2021,20.4
573,svaer_overvaegt,2025,21.8
575,svaer_overvaegt,2010,15.1
575,svaer_overvaegt,2013,17.9
575,svaer_overvaegt,2017,21.9
575,svaer_overvaegt,2021,24.4
575,svaer_overvaegt,2025,24.3
580,svaer_overvaegt,2010,15.7
580,svaer_overvaegt,2013,16.1
580,svaer_overvaegt,2017,20.4
580,svaer_overvaegt,2021,22.2
580,svaer_overvaegt,2025,20.6
607,svaer_overvaegt,2010,12.2
607,svaer_overvaegt,2013,17.9
607,svaer_overvaegt,2017,19.4
607,svaer_overvaegt,2021,19.5
607,svaer_overvaegt,2025,23.1
615,svaer_overvaegt,2010,15.6
615,svaer_overvaegt,2013,17.0
615,svaer_overvaegt,2017,17.2
615,svaer_overvaegt,2021,18.7
615,svaer_overvaegt,2025,21.9
621,svaer_overvaegt,2010,14.3
621,svaer_overvaegt,2013,13.9
621,svaer_overvaegt,2017,18.4
621,svaer_overvaegt,2021,18.7
621,svaer_overvaegt,2025,20.7
630,svaer_overvaegt,2010,12.9
630,svaer_overvaegt,2013,14.6
630,svaer_overvaegt,2017,16.8
630,svaer_overvaegt,2021,18.6
630,svaer_overvaegt,2025,19.4
657,svaer_overvaegt,2010,14.2
657,svaer_overvaegt,2013,15.4
657,svaer_overvaegt,2017,17.5
657,svaer_overvaegt,2021,20.3
657,svaer_overvaegt,2025,19.2
661,svaer_overvaegt,2010,14.9
661,svaer_overvaegt,2013,16.0
661,svaer_overvaegt,2017,18.5
661,svaer_overvaegt,2021,22.0
661,svaer_overvaegt,2025,22.4
665,svaer_overvaegt,2010,16.1
665,svaer_overvaegt,2013,17.4
665,svaer_overvaegt,2017,20.7
665,svaer_overvaegt,2021,21.8
665,svaer_overvaegt,2025,23.5
671,svaer_overvaegt,2010,15.1
671,svaer_overvaegt,2013,16.9
671,svaer_overvaegt,2017,19.3
671,svaer_overvaegt,2021,24.0
671,svaer_overvaegt,2025,22.2
706,svaer_overvaegt,2010,15.5
706,svaer_overvaegt,2013,16.0
706,svaer_overvaegt,2017,19.0
706,svaer_overvaegt,2021,22.0
706,svaer_overvaegt,2025,21.6
707,svaer_overvaegt,2010,16.5
707,svaer_overvaegt,2013,18.5
707,svaer_overvaegt,2017,21.3
707,svaer_overvaegt,2021,25.6
707,svaer_overvaegt,2025,24.8
710,svaer_overvaegt,2010,15.9
710,svaer_overvaegt,2013,15.2
710,svaer_overvaegt,2017,16.9
710,svaer_overvaegt,2021,19.2
710,svaer_overvaegt,2025,21.6
727,svaer_overvaegt,2010,12.6
727,svaer_overvaegt,2013,14.7
727,svaer_overvaegt,2017,17.0
727,svaer_overvaegt,2021,17.6
727,svaer_overvaegt,2025,20.8
730,svaer_overvaegt,2010,14.8
730,svaer_overvaegt,2013,16.8
730,svaer_overvaegt,2017,19.8
730,svaer_overvaegt,2021,20.1
730,svaer_overvaegt,2025,23.9
740,svaer_overvaegt,2010,12.0
740,svaer_overvaegt,2013,13.0
740,svaer_overvaegt,2017,17.5
740,svaer_overvaegt,2021,17.8
740,svaer_overvaegt,2025,18.2
741,svaer_overvaegt,2010,17.8
741,svaer_overvaegt,2013,18.6
741,svaer_overvaegt,2017,21.1
741,svaer_overvaegt,2021,26.1
741,svaer_overvaegt,2025,19.0
746,svaer_overvaegt,2010,13.7
746,svaer_overvaegt,2013,12.4
746,svaer_overvaegt,2017,15.1
746,svaer_overvaegt,2021,16.5
746,svaer_overvaegt,2025,17.9
751,svaer_overvaegt,2010,9.9
751,svaer_overvaegt,2013,9.5
751,svaer_overvaegt,2017,11.3
751,svaer_overvaegt,2021,12.4
751,svaer_overvaegt,2025,12.6
756,svaer_overvaegt,2010,13.8
756,svaer_overvaegt,2013,17.0
756,svaer_overvaegt,2017,20.1
756,svaer_overvaegt,2021,21.0
756,svaer_overvaegt,2025,22.2
760,svaer_overvaegt,2010,15.4
760,svaer_overvaegt,2013,16.3
760,svaer_overvaegt,2017,20.9
760,svaer_overvaegt,2021,19.7
760,svaer_overvaegt,2025,21.6
766,svaer_overvaegt,2010,16.9
766,svaer_overvaegt,2013,18.8
766,svaer_overvaegt,2017,18.8
766,svaer_overvaegt,2021,22.6
766,svaer_overvaegt,2025,23.6
773,svaer_overvaegt,2010,17.0
773,svaer_overvaegt,2013,16.2
773,svaer_overvaegt,2017,20.1
773,svaer_overvaegt,2021,23.1
773,svaer_overvaegt,2025,23.6
779,svaer_overvaegt,2010,15.9
779,svaer_overvaegt,2013,16.8
779,svaer_overvaegt,2017,22.1
779,svaer_overvaegt,2021,24.3
779,svaer_overvaegt,2025,24.4
787,svaer_overvaegt,2010,17.0
787,svaer_overvaegt,2013,16.6
787,svaer_overvaegt,2017,20.1
787,svaer_overvaegt,2021,22.4
787,svaer_overvaegt,2025,26.6
791,svaer_overvaegt,2010,16.6
791,svaer_overvaegt,2013,15.1
791,svaer_overvaegt,2017,19.6
791,svaer_overvaegt,2021,22.2
791,svaer_overvaegt,2025,21.5
810,svaer_overvaegt,2010,15.9
810,svaer_overvaegt,2013,18.9
810,svaer_overvaegt,2017,20.3
810,svaer_overvaegt,2021,23.2
810,svaer_overvaegt,2025,25.3
813,svaer_overvaegt,2010,16.1
813,svaer_overvaegt,2013,17.4
813,svaer_overvaegt,2017,19.5
813,svaer_overvaegt,2021,24.1
813,svaer_overvaegt,2025,24.9
820,svaer_overvaegt,2010,16.9
820,svaer_overvaegt,2013,18.7
820,svaer_overvaegt,2017,21.7
820,svaer_overvaegt,2021,25.9
820,svaer_overvaegt,2025,24.0
825,svaer_overvaegt,2010,19.4
825,svaer_overvaegt,2013,22.6
825,svaer_overvaegt,2017,22.4
825,svaer_overvaegt,2021,26.0
825,svaer_overvaegt,2025,25.2
840,svaer_overvaegt,2010,16.9
840,svaer_overvaegt,2013,17.0
840,svaer_overvaegt,2017,20.4
840,svaer_overvaegt,2021,22.1
840,svaer_overvaegt,2025,21.4
846,svaer_overvaegt,2010,18.4
846,svaer_overvaegt,2013,16.6
846,svaer_overvaegt,2017,19.7
846,svaer_overvaegt,2021,24.2
846,svaer_overvaegt,2025,22.1
849,svaer_overvaegt,2010,16.7
849,svaer_overvaegt,2013,18.4
849,svaer_overvaegt,2017,22.9
849,svaer_overvaegt,2021,25.1
849,svaer_overvaegt,2025,25.6
851,svaer_overvaegt,2010,13.4
851,svaer_overvaegt,2013,14.6
851,svaer_overvaegt,2017,17.7
851,svaer_overvaegt,2021,17.3
851,svaer_overvaegt,2025,18.1
860,svaer_overvaegt,2010,15.6
860,svaer_overvaegt,2013,16.9
860,svaer_overvaegt,2017,20.2
860,svaer_overvaegt,2021,23.3
860,svaer_overvaegt,2025,23.9
